Plate_ID,Fun_ID,cont_ID,PH_ID,Plug_ID,opp_ID,r,K,01,02,03,04,05,06,07,08,09,10,mean_r,mean_K
CL703,L,0,7,lCL703,C,0.14242928539854563,12.4,NA,0.4635727389154452,0.3316451958728971,0.4635727389154452,0.4895482253187059,0.5717863235556779,0.4258324109325982,0.3094220590881869,0.4635727389154452,0.4382549309311553,0.4014409578084389,0.4358648320253996
CL704,C,0,7,cCL704,L,0.15659537106192106,4.8,NA,-0.15415067982725822,-0.13613217432458005,-0.15415067982725822,-0.17185025692665928,-0.23967285326542034,-0.13613217432458005,-0.0800427076735365,-0.22314355131420985,-0.13613217432458005,-0.23967285326542034,-0.1671080105073503
CL704,L,0,7,lCL704,C,0.11172723450276208,11.6,NA,0.39688136441677296,0.2649538213742247,0.39688136441677296,0.4228568508200336,0.5050949490570056,0.3591410364339258,0.24273068458951452,0.39688136441677296,0.371563556432483,0.3347495833097666,0.36917345752672726
CL705,C,0,7,cCL705,L,0.2011797390542627,6.3,NA,0.11778303565638346,0.13580154115906182,0.11778303565638346,0.10008345855698243,0.03226086221822148,0.13580154115906182,0.19189100781010526,0.04879016416943205,0.13580154115906182,0.03226086221822148,0.10482570497629151
CL705,L,0,7,lCL705,C,0.16098178603832977,12.2,NA,0.44731221804366483,0.31538467500111655,0.44731221804366483,0.4732877044469254,0.5555258026838975,0.4095718900608178,0.29316153821640645,0.44731221804366483,0.4219944100593749,0.38518043693665854,0.4196043111536192
CL706,C,0,7,cCL706,L,0.1925556301183937,6.5,NA,0.14903557916048796,0.16705408466316624,0.14903557916048796,0.13133600206108695,0.06351340572232593,0.16705408466316624,0.22314355131420976,0.08004270767353636,0.16705408466316624,0.06351340572232593,0.13607824848039596
CL706,L,0,7,lCL706,C,0.1732867951399863,12.6,NA,0.4795730802618863,0.3476455372193381,0.4795730802618863,0.5055485666651469,0.5877866649021191,0.44183275227903923,0.32542240043462795,0.4795730802618863,0.4542552722775964,0.41744129915487993,0.4518651733718406
CL707,C,0,7,cCL707,L,0.17328679513998635,5.5,NA,-0.01801850550267825,0,-0.01801850550267825,-0.03571808260207923,-0.10354067894084033,0,0.05608946665104358,-0.08701137698962981,0,-0.10354067894084033,-0.030975836182770264
CL707,L,0,7,lCL707,C,0.17838954445501828,12.8,NA,0.49532143723002553,0.3633938941874773,0.49532143723002553,0.5212969236332862,0.6035350218702583,0.4575811092471785,0.3411707574027672,0.49532143723002553,0.47000362924573563,0.43318965612301913,0.4676135303399799
CL708,C,0,7,cCL708,L,0.12645011395981004,5,NA,-0.11332868530700312,-0.0953101798043249,-0.11332868530700312,-0.13102826240640414,-0.19885085874516517,-0.0953101798043249,-0.039220713153281385,-0.1823215567939546,-0.0953101798043249,-0.19885085874516517,-0.12628601598709513
CL708,L,0,7,lCL708,C,0.12770640594149768,13.8,NA,0.570544858467613,0.4386173154250649,0.570544858467613,0.5965203448708737,0.6787584431078457,0.5328045304847661,0.4163941786403548,0.570544858467613,0.5452270504833231,0.5084130773606068,0.5428369515775674
CL709,C,0,7,cCL709,L,0.17328679513998638,6.4,NA,0.13353139262452277,0.15154989812720107,0.13353139262452277,0.11583181552512165,0.04800921918636066,0.15154989812720107,0.20763936477824455,0.06453852113757116,0.15154989812720107,0.04800921918636066,0.12057406194443074
CL709,L,0,7,lCL709,C,0.16098178603832977,12.6,NA,0.4795730802618863,0.3476455372193381,0.4795730802618863,0.5055485666651469,0.5877866649021191,0.44183275227903923,0.32542240043462795,0.4795730802618863,0.4542552722775964,0.41744129915487993,0.4518651733718406
CL710,C,0,7,cCL710,L,0.20924705419645906,4.7,NA,-0.1752040890250905,-0.15718558352241227,-0.1752040890250905,-0.19290366612449156,-0.26072626246325253,-0.15718558352241227,-0.10109611687136875,-0.2441969605120421,-0.15718558352241227,-0.26072626246325253,-0.18816141970518252
CL710,L,0,7,lCL710,C,0.1373265360835137,13.3,NA,0.5336403015321621,0.401712758489614,0.5336403015321621,0.5596157879354228,0.6418538861723948,0.4958999735493151,0.3794896217049038,0.5336403015321621,0.5083224935478722,0.4715085204251558,0.5059323946421165
CP501,C,0,5,cCP501,P,0.11453634148426944,0.5,NA,-2.1041341542702074,-2.0794415416798357,-2.1972245773362196,-2.151762203259462,-2.128231705849268,-2.151762203259462,-2.1041341542702074,-2.128231705849268,-2.174751721484161,-2.0281482472922856,-2.1247822214550376
CP501,P,0,5,pCP501,C,0.1808648728670407,9.2,NA,-0.05292240145434255,0.3629054936893683,-0.22314355131420985,-0.0631789016215318,0.11506932978478729,-0.01081091610421573,0.13976194237515863,0,-0.18774162426329385,-0.11294041118059565,-0.003300104008887521
CP502,C,0,5,cCP502,P,0.13732653608351378,1.8,NA,-0.823200308808143,-0.7985076962177716,-0.916290731874155,-0.8708283577973976,-0.8472978603872037,-0.8708283577973976,-0.823200308808143,-0.8472978603872037,-0.8938178760220965,-0.747214401830221,-0.8438483759929732
CP502,P,0,5,pCP502,C,0.2718439651855201,14.4,NA,0.39510232107261783,0.8109302162163288,0.22488117121275064,0.3848458209054286,0.5630940523117476,0.43721380642274466,0.5877866649021191,0.44802472252696035,0.2602830982636665,0.3350843113463649,0.4447246185180729
CP503,C,0,5,cCP503,P,0.12260365662646588,3.7,NA,-0.10265415406008321,-0.0779615414697118,-0.19574457712609522,-0.15028220304933787,-0.1267517056391439,-0.15028220304933787,-0.10265415406008321,-0.1267517056391439,-0.1732717212740368,-0.02666824708216118,-0.1233022212449135
CP503,P,0,5,pCP503,C,0.2660289632311586,16.8,NA,0.5492530008998763,0.965080896043587,0.37903185104000886,0.5389965007326869,0.7172447321390059,0.5913644862500029,0.7419373447293773,0.6021754023542186,0.41443377809092485,0.4892349911736231,0.5988752983453312
CP504,C,0,5,cCP504,P,0.10591223254840053,2.5,NA,-0.4946962418361069,-0.4700036292457356,-0.587786664902119,-0.5423242908253616,-0.5187937934151675,-0.5423242908253616,-0.4946962418361069,-0.5187937934151675,-0.5653138090500606,-0.41871033485818493,-0.5153443090209372
CP504,P,0,5,pCP504,C,0.20846335256975954,17.3,NA,0.5785806159943961,0.9944085111381071,0.4083594661345289,0.568324115827207,0.7465723472335258,0.6206921013445229,0.7712649598238974,0.6315030174487387,0.44376139318544483,0.5185626062681431,0.6282029134398512
CP505,C,0,5,cCP505,P,0.10591223254840053,2.9,NA,-0.3462762367178337,-0.32158362412746233,-0.4393666597838458,-0.3939042857070884,-0.37037378829689427,-0.3939042857070884,-0.3462762367178337,-0.37037378829689427,-0.41689380393178715,-0.2702903297399117,-0.36692430390266395
CP505,P,0,5,pCP505,C,0.24576410704660415,18.9,NA,0.6670360365562595,1.0828639316999704,0.49681488669639223,0.6567795363890704,0.8350277677953892,0.7091475219063862,0.8597203803857607,0.7199584380106021,0.5322168137473082,0.6070180268300064,0.7166583340017145
CP506,C,0,5,cCP506,P,0.15659537106192106,3,NA,-0.3123746850421523,-0.2876820724517809,-0.40546510810816444,-0.36000273403140703,-0.3364722366212129,-0.36000273403140703,-0.3123746850421523,-0.3364722366212129,-0.38299225225610584,-0.2363887780642304,-0.33302275222698263
CP506,P,0,5,pCP506,C,0.26993553116917157,19.5,NA,0.698288580060364,1.1141164752040749,0.5280674302004967,0.6880320798931748,0.8662803112994938,0.7404000654104909,0.8909729238898652,0.7512109815147067,0.5634693572514127,0.6382705703341109,0.7479108775058191
CP507,C,0,5,cCP507,P,0.08664339756999322,3,NA,-0.3123746850421523,-0.2876820724517809,-0.40546510810816444,-0.36000273403140703,-0.3364722366212129,-0.36000273403140703,-0.3123746850421523,-0.3364722366212129,-0.38299225225610584,-0.2363887780642304,-0.33302275222698263
CP507,P,0,5,pCP507,C,0.22978493560786858,18.1,NA,0.623786052762443,1.039613947906154,0.4535649029025757,0.6135295525952538,0.7917777840015727,0.6658975381125698,0.8164703965919442,0.6767084542167856,0.4889668299534917,0.56376804303619,0.673408350207898
CP508,C,0,5,cCP508,P,0.10591223254840054,3.3,NA,-0.2170645052378275,-0.19237189264745613,-0.3101549283038396,-0.26469255422708216,-0.24116205681688824,-0.26469255422708216,-0.2170645052378275,-0.24116205681688824,-0.28768207245178107,-0.14107859825990549,-0.2377125724226578
CP508,P,0,5,pCP508,C,0.22396993365350693,18.1,NA,0.623786052762443,1.039613947906154,0.4535649029025757,0.6135295525952538,0.7917777840015727,0.6658975381125698,0.8164703965919442,0.6767084542167856,0.4889668299534917,0.56376804303619,0.673408350207898
CP509,C,0,5,cCP509,P,0.13732653608351383,2.9,NA,-0.3462762367178337,-0.32158362412746233,-0.4393666597838458,-0.3939042857070884,-0.37037378829689427,-0.3939042857070884,-0.3462762367178337,-0.37037378829689427,-0.41689380393178715,-0.2702903297399117,-0.36692430390266395
CP509,P,0,5,pCP509,C,0.2530477205621011,20,NA,0.7236063880446539,1.1394342831883648,0.5533852381847866,0.7133498878774648,0.8915981192837837,0.7657178733947807,0.9162907318741551,0.7765287894989965,0.5887871652357025,0.6635883783184008,0.7732286854901089
CP510,C,0,5,cCP510,P,0.06385320297074891,1.2,NA,-1.2286654169163074,-1.2039728043259361,-1.3217558399823195,-1.276293465905562,-1.252762968495368,-1.276293465905562,-1.2286654169163074,-1.252762968495368,-1.2992829841302609,-1.1526795099383855,-1.2493134841011377
CP510,P,0,5,pCP510,C,0.24576410704660412,19.8,NA,0.7135560521911526,1.1293839473348635,0.5433349023312852,0.7032995520239632,0.8815477834302823,0.7556675375412792,0.9062403960206536,0.766478453645495,0.5787368293822012,0.6535380424648994,0.7631783496366076
CP701,C,0,7,cCP701,P,0.233975272112699,4.6,NA,-0.19671029424605427,-0.178691788743376,-0.19671029424605427,-0.2144098713454552,-0.28223246768421634,-0.178691788743376,-0.12260232209233252,-0.2657031657330058,-0.178691788743376,-0.28223246768421634,-0.20966762492614627
CP701,P,0,7,pCP701,C,0.19755629694510612,14,NA,0.37729423114146815,0.3669314441059216,0.32652190576804496,0.44183275227903923,0.28768207245178085,0.3566749439387322,0.5978370007556204,0.20544397421480887,0.37729423114146815,0.3669314441059216,0.3704443999902806
CP702,C,0,7,cCP702,P,0.22396993365350695,4.4,NA,-0.24116205681688796,-0.2231435513142097,-0.24116205681688796,-0.2588616339162889,-0.3266842302550499,-0.2231435513142097,-0.1670540846631662,-0.31015492830383945,-0.2231435513142097,-0.3266842302550499,-0.25411938749697993
CP702,P,0,7,pCP702,C,0.21682513192351333,15.1,NA,0.45293164534708813,0.4425688583115415,0.4021593199736649,0.5174701664846593,0.36331948665740094,0.4323123581443523,0.6734744149612404,0.2810813884204288,0.45293164534708813,0.4425688583115415,0.4460818141959006
CP703,C,0,7,cCP703,P,0.16241037301628267,4.8,NA,-0.15415067982725822,-0.13613217432458005,-0.15415067982725822,-0.17185025692665928,-0.23967285326542034,-0.13613217432458005,-0.0800427076735365,-0.22314355131420985,-0.13613217432458005,-0.23967285326542034,-0.1671080105073503
CP703,P,0,7,pCP703,C,0.2432387686319142,14.2,NA,0.39147886613342453,0.381116079097878,0.34070654076000123,0.4560173872709956,0.3018667074437373,0.3708595789306887,0.6120216357475768,0.21962860920676516,0.39147886613342453,0.381116079097878,0.384629034982237
CP704,C,0,7,cCP704,P,0.22396993365350695,5.2,NA,-0.07410797215372172,-0.056089466651043585,-0.07410797215372172,-0.09180754925312286,-0.15963014559188382,-0.056089466651043585,0,-0.1431008436406733,-0.056089466651043585,-0.15963014559188382,-0.0870653028338138
CP704,P,0,7,pCP704,C,0.23203724879570337,13.6,NA,0.3483066942682158,0.33794390723266926,0.2975343688947926,0.4128452154057869,0.2586945355785287,0.32768740706547994,0.5688494638823681,0.1764564373415565,0.3483066942682158,0.33794390723266926,0.3414568631170283
CP705,C,0,7,cCP705,P,0.1624103730162827,4.9,NA,-0.1335313926245225,-0.11551288712184422,-0.1335313926245225,-0.15123096972392353,-0.2190535660626845,-0.11551288712184422,-0.059423420470800764,-0.20252426411147395,-0.11551288712184422,-0.2190535660626845,-0.1464887233046145
CP705,P,0,7,pCP705,C,0.2047010986750996,15.2,NA,0.45953232937844013,0.4491695423428936,0.40876000400501694,0.5240708505160113,0.369920170688753,0.4389130421757043,0.6800750989925924,0.28768207245178085,0.45953232937844013,0.4491695423428936,0.45268249822725265
CP706,C,0,7,cCP706,P,0.1504966005407421,4.5,NA,-0.21868920096482944,-0.2006706954621511,-0.21868920096482944,-0.2363887780642304,-0.30421137440299145,-0.2006706954621511,-0.1445812288111077,-0.2876820724517809,-0.2006706954621511,-0.30421137440299145,-0.2316465316449214
CP706,P,0,7,pCP706,C,0.1832921335991784,14.5,NA,0.4123855509527382,0.4020227639171916,0.3616132255793149,0.47692407209030935,0.322773392263051,0.39176626375000245,0.6329283205668905,0.2405352940260789,0.4123855509527382,0.4020227639171916,0.4055357198015507
CP707,C,0,7,cCP707,P,0.1624103730162827,4.2,NA,-0.2876820724517808,-0.2696635669491026,-0.2876820724517808,-0.3053816495511819,-0.3732042458899428,-0.2696635669491026,-0.21357410029805904,-0.3566749439387323,-0.2696635669491026,-0.3732042458899428,-0.3006394031318728
CP707,P,0,7,pCP707,C,0.15796150487844474,15.3,NA,0.46608972992459935,0.45572694288905274,0.415317404551176,0.5306282510621705,0.3764775712349122,0.4454704427218636,0.6866324995387517,0.29423947299793995,0.46608972992459935,0.45572694288905274,0.4592398987734118
CP708,C,0,7,cCP708,P,0.18329213359917843,5.4,NA,-0.036367644170874715,-0.01834913866819643,-0.036367644170874715,-0.0540672212702757,-0.12188981760903676,-0.01834913866819643,0.03774032798284711,-0.10536051565782628,-0.01834913866819643,-0.12188981760903676,-0.049324974850966714
CP708,P,0,7,pCP708,C,0.21682513192351333,13.8,NA,0.3629054936893686,0.35254270665382204,0.31213316831594534,0.42744401482693967,0.27329333499968134,0.34228620648663277,0.583448263303521,0.19105523676270922,0.3629054936893686,0.35254270665382204,0.35605566253818105
CP709,C,0,7,cCP709,P,0.16241037301628272,4.1,NA,-0.3117796240308415,-0.2937611185281632,-0.3117796240308415,-0.3294792011302425,-0.3973017974690035,-0.2937611185281632,-0.23767165187711972,-0.380772495517793,-0.2937611185281632,-0.3973017974690035,-0.3247369547109335
CP709,P,0,7,pCP709,C,0.2147064371342917,16,NA,0.5108256237659907,0.5004628367304442,0.46005329839256753,0.5753641449035618,0.4212134650763035,0.4902063365632549,0.7313683933801429,0.3389753668393314,0.5108256237659907,0.5004628367304442,0.5039757926148032
CP710,C,0,7,cCP710,P,0.1504966005407421,4.7,NA,-0.1752040890250905,-0.15718558352241227,-0.1752040890250905,-0.19290366612449156,-0.26072626246325253,-0.15718558352241227,-0.10109611687136875,-0.2441969605120421,-0.15718558352241227,-0.26072626246325253,-0.18816141970518252
CP710,P,0,7,pCP710,C,0.18800967459703427,14.5,NA,0.4123855509527382,0.4020227639171916,0.3616132255793149,0.47692407209030935,0.322773392263051,0.39176626375000245,0.6329283205668905,0.2405352940260789,0.4123855509527382,0.4020227639171916,0.4055357198015507
HA501,H,0,5,hHA501,A,0.12711678220673037,9,NA,0.6711682738411702,0.8109302162163288,0.5679840376059394,1.0658224658451187,0.7386095546367027,0.9162907318741551,0.6496620686202064,NaN,0.5877866649021191,0.4744579795951159,0.7203013325707618
HA501,A,0,5,aHA501,H,0.1601167306827581,4.7,NA,0.3237870770938973,0.38441169891033206,-0.12014431184206321,0.38441169891033206,-0.1752040890250905,-0.15718558352241227,0.5179430915348548,0.04348511193973889,0.16126814759612232,0.9597758438138939,0.23225486854096053
HA502,H,0,5,hHA502,A,0.13732653608351367,9.1,NA,0.6822181100277551,0.8219800524029137,0.5790338737925244,1.0768723020317037,0.7496593908232877,0.9273405680607401,0.6607119048067913,NaN,0.5988365010887039,0.4855078157817008,0.7313511687573467
HA502,A,0,5,aHA502,H,0.1793855656611654,5.2,NA,0.424883193965266,0.4855078157817008,-0.019048194970694363,0.4855078157817008,-0.07410797215372172,-0.056089466651043585,0.6190392084062236,0.1445812288111077,0.26236426446749106,1.0608719606852626,0.33335098541232927
HA503,H,0,5,hHA503,A,0.10496883184397755,8.4,NA,0.6021754023542186,0.7419373447293773,0.4989911661189879,0.9968295943581674,0.6696166831497513,0.8472978603872037,0.5806691971332549,NaN,0.5187937934151676,0.40546510810816455,0.6513084610838104
HA503,A,0,5,aHA503,H,0.11091289937511288,4.7,NA,0.3237870770938973,0.38441169891033206,-0.12014431184206321,0.38441169891033206,-0.1752040890250905,-0.15718558352241227,0.5179430915348548,0.04348511193973889,0.16126814759612232,0.9597758438138939,0.23225486854096053
HA504,H,0,5,hHA504,A,0.10680191601950845,8.9,NA,0.6599949732430449,0.7997569156182036,0.5568107370078142,1.0546491652469936,0.7274362540385775,0.9051174312760298,0.6384887680220812,NaN,0.5766133643039938,0.46328467899699066,0.7091280319726366
HA504,A,0,5,aHA504,H,0.1732867951399864,5,NA,0.38566248081198473,0.44628710262841953,-0.05826890812397576,0.44628710262841953,-0.11332868530700312,-0.0953101798043249,0.5798184952529422,0.10536051565782635,0.22314355131420976,1.0216512475319812,0.294130272259048
HA505,H,0,5,hHA505,A,0.10479114880055541,6.8,NA,0.3908663086870118,0.5306282510621704,0.287682072451781,0.7855205006909604,0.45830758948254424,0.6359887667199967,0.36936010346604803,NaN,0.30748469974796055,0.19415601444095756,0.4399993674166034
HA505,A,0,5,aHA505,H,0.17328679513998635,7.2,NA,0.750305594399894,0.8109302162163288,0.30637420546393357,0.8109302162163288,0.25131442828090617,0.26933293378358436,0.9444616088408515,0.47000362924573563,0.5877866649021191,1.3862943611198906,0.6587733858469572
HA506,H,0,5,hHA506,A,0.11172723450276202,8.9,NA,0.6599949732430449,0.7997569156182036,0.5568107370078142,1.0546491652469936,0.7274362540385775,0.9051174312760298,0.6384887680220812,NaN,0.5766133643039938,0.46328467899699066,0.7091280319726366
HA506,A,0,5,aHA506,H,0.1668751333415425,5,NA,0.38566248081198473,0.44628710262841953,-0.05826890812397576,0.44628710262841953,-0.11332868530700312,-0.0953101798043249,0.5798184952529422,0.10536051565782635,0.22314355131420976,1.0216512475319812,0.294130272259048
HA507,H,0,5,hHA507,A,0.11285846394275181,7.7,NA,0.5151640253645889,0.6549259677397475,0.4119797891293582,0.9098182173685376,0.5826053061601215,0.7602864833975739,0.4936578201436253,NaN,0.43178241642553783,0.31845373111853476,0.5642970840941807
HA507,A,0,5,aHA507,H,0.15049660054074201,5.1,NA,0.4054651081081644,0.46608972992459907,-0.03846628082779605,0.46608972992459907,-0.09352605801082348,-0.07550755250814517,0.5996211225491218,0.125163142954006,0.2429461786103894,1.041453874828161,0.3139328995552276
HA508,H,0,5,hHA508,A,0.13232586925680132,9.8,NA,0.756326082181477,0.8960880245566357,0.6531418459462462,1.1509802741854258,0.8237673629770095,1.001448540214462,0.7348198769605134,NaN,0.672944473242426,0.5596157879354228,0.8054591409110687
HA508,A,0,5,aHA508,H,0.2107998691962787,5.6,NA,0.4989911661189878,0.5596157879354225,0.05505977718302739,0.5596157879354225,0,0.018018505502678212,0.6931471805599453,0.2186892009648295,0.3364722366212129,1.1349799328389845,0.40745895756605105
HA509,H,0,5,hHA509,A,0.10777793882548492,8.5,NA,0.6140098600012216,0.7537718023763802,0.5108256237659907,1.0086640520051702,0.6814511407967542,0.8591323180342064,0.5925036547802578,NaN,0.5306282510621704,0.4172995657551673,0.6631429187308132
HA509,A,0,5,aHA509,H,0.1565953710619211,5.1,NA,0.4054651081081644,0.46608972992459907,-0.03846628082779605,0.46608972992459907,-0.09352605801082348,-0.07550755250814517,0.5996211225491218,0.125163142954006,0.2429461786103894,1.041453874828161,0.3139328995552276
HA510,H,0,5,hHA510,A,0.09526750650586209,6.2,NA,0.2984929885559967,0.4382549309311553,0.1953087523207659,0.6931471805599453,0.36593426935152923,0.5436154465889816,0.2769867833350329,NaN,0.2151113796169455,0.10178269430994238,0.3476260472855883
HA510,A,0,5,aHA510,H,0.1668751333415425,4.8,NA,0.3448404862917296,0.4054651081081642,-0.09909090264423089,0.4054651081081642,-0.15415067982725822,-0.13613217432458005,0.5389965007326871,0.06453852113757116,0.1823215567939546,0.9808292530117262,0.2533082777387928
HA701,H,0,7,hHA701,A,0.17328679513998635,17.5,NA,0.5108256237659907,0.4919571394616079,0.5596157879354227,0.5596157879354227,0.44628710262841953,0.48265474679929427,0.48265474679929427,0.4919571394616079,0.45525577261118,0.539813160639243,0.5020637008037483
HA701,A,0,7,aHA701,H,0.1925556301183936,5.6,NA,-0.10178269430994247,-0.03509131981127017,0.5913644862500028,0.074107972153721835,0.15415067982725836,0.7295148247308201,0.09352605801082355,0.03636764417087479,-0.17934092865581686,0.03636764417087479,0.13991843665373468
HA702,H,0,7,hHA702,A,0.20242353041090858,18.1,NA,0.5445366811083024,0.5256681968039197,0.5933268452777344,0.5933268452777344,0.47999815997073136,0.5163658041416062,0.5163658041416062,0.5256681968039197,0.4889668299534917,0.5735242179815548,0.5357747581460601
HA702,A,0,7,aHA702,H,0.16521947999778994,5.1,NA,-0.19530875232076586,-0.1286173778220936,0.49783842823917945,-0.01941808585710174,0.06062462181643484,0.6359887667199966,0,-0.057158413839948755,-0.27286698666664033,-0.057158413839948755,0.04639237864291119
HA703,H,0,7,hHA703,A,0.1732867951399864,17.5,NA,0.5108256237659907,0.4919571394616079,0.5596157879354227,0.5596157879354227,0.44628710262841953,0.48265474679929427,0.48265474679929427,0.4919571394616079,0.45525577261118,0.539813160639243,0.5020637008037483
HA703,A,0,7,aHA703,H,0.156595371061921,5.9,NA,-0.04959694113937206,0.017094433359300255,0.6435502394205732,0.12629372532429206,0.20633643299782858,0.7817005779013904,0.14571181118139379,0.08855339734144503,-0.12715517548524663,0.08855339734144503,0.19210418982430497
HA704,H,0,7,hHA704,A,0.16640432299210786,19.7,NA,0.6292433785804651,0.6103748942760824,0.6780335427498971,0.6780335427498971,0.5647048574428939,0.6010725016137688,0.6010725016137688,0.6103748942760824,0.5736735274256544,0.6582309154537175,0.6204814556182228
HA704,A,0,7,aHA704,H,0.13732653608351378,3.9,NA,-0.46357273891544515,-0.3968813644167729,0.22957444164450017,-0.2876820724517809,-0.2076393647782445,0.36772478012531734,-0.26826398659467926,-0.325422400434628,-0.5411309732613196,-0.325422400434628,-0.22187160795176808
HA705,H,0,7,hHA705,A,0.15717008471799965,19.4,NA,0.6138978089058047,0.595029324601422,0.6626879730752367,0.6626879730752367,0.5493592877682336,0.5857269319391083,0.5857269319391083,0.595029324601422,0.558327957750994,0.642885345779057,0.6051358859435624
HA705,A,0,7,aHA705,H,0.15401796016157906,4.8,NA,-0.25593337413720063,-0.18924199963852842,0.43721380642274466,-0.0800427076735365,0,0.5753641449035618,-0.060624621816434854,-0.11778303565638351,-0.3334916084830752,-0.11778303565638351,-0.014232243173523614
HA706,H,0,7,hHA706,A,0.16838420599582607,18,NA,0.5389965007326869,0.5201280164283043,0.5877866649021191,0.5877866649021191,0.4744579795951159,0.5108256237659906,0.5108256237659906,0.5201280164283043,0.4834266495778763,0.5679840376059394,0.5302345777704447
HA706,A,0,7,aHA706,H,0.1640232986207711,4.9,NA,-0.23531408693446484,-0.16862271243579258,0.45783309362548047,-0.059423420470800764,0.020619287202735825,0.5959834321062976,-0.04000533461369902,-0.09716374845364774,-0.3128723212803394,-0.09716374845364774,0.006387044029212175
HA707,H,0,7,hHA707,A,0.15593223953320928,19.6,NA,0.6241543090729939,0.6052858247686111,0.672944473242426,0.672944473242426,0.5596157879354228,0.5959834321062976,0.5959834321062976,0.6052858247686111,0.5685844579181832,0.6531418459462462,0.6153923861107515
HA707,A,0,7,aHA707,H,0.13018173435352018,2.2,NA,-1.0360919316867756,-0.9694005571881034,-0.3429447511268303,-0.8602012652231115,-0.780158557549575,-0.20479441264601314,-0.8407831793660098,-0.8979415932059585,-1.11365016603265,-0.8979415932059585,-0.7943908007230985
HA708,H,0,7,hHA708,A,0.17448297651700514,21.9,NA,0.7351113796589773,0.7162428953545947,0.7839015438284094,0.7839015438284094,0.6705728585214062,0.706940502692281,0.706940502692281,0.7162428953545947,0.6795415285041666,0.7640989165322297,0.726349456696735
HA708,A,0,7,aHA708,H,0.055229094034879904,1.5,NA,-1.4190841839428816,-1.3523928094442093,-0.7259370033829363,-1.2431935174792175,-1.1631508098056809,-0.5877866649021192,-1.2237754316221157,-1.2809338454620645,-1.4966424182887559,-1.2809338454620645,-1.1773830529792044
HA709,H,0,7,hHA709,A,0.16137302266444564,22.9,NA,0.7797616533967162,0.7608931690923334,0.8285518175661483,0.8285518175661483,0.7152231322591451,0.7515907764300199,0.7515907764300199,0.7608931690923334,0.7241918022419054,0.8087491902699686,0.7709997304344739
HA709,A,0,7,aHA709,H,0.09664873602918526,1.5,NA,-1.4190841839428816,-1.3523928094442093,-0.7259370033829363,-1.2431935174792175,-1.1631508098056809,-0.5877866649021192,-1.2237754316221157,-1.2809338454620645,-1.4966424182887559,-1.2809338454620645,-1.1773830529792044
HA710,H,0,7,hHA710,A,0.16277640548866867,21.9,NA,0.7351113796589773,0.7162428953545947,0.7839015438284094,0.7839015438284094,0.6705728585214062,0.706940502692281,0.706940502692281,0.7162428953545947,0.6795415285041666,0.7640989165322297,0.726349456696735
HA710,A,0,7,aHA710,H,0.12870242714764485,1.7,NA,-1.2939210409888755,-1.2272296664902034,-0.6007738604289302,-1.1180303745252114,-1.0379876668516748,-0.4626235219481131,-1.0986122886681096,-1.1557707025080584,-1.37147927533475,-1.1557707025080584,-1.0522199100251985
HP501,H,0,5,hHP501,P,0.08664339756999313,4.8,NA,0.0425596144187959,0.1823215567939546,-0.060624621816434854,0.43721380642274466,0.11000089521432849,0.28768207245178085,0.021053409197832263,NaN,-0.040821994520255166,-0.15415067982725822,0.09169267314838761
HP501,P,0,5,pHP501,H,0.20470109867509964,12.7,NA,0.26947610795520843,0.6853040030989193,0.09925495809534106,0.25921960778801917,0.4374678391943382,0.31158759330533525,0.4621604517847096,0.32239850940955106,0.1346568851462572,0.20945809822895542,0.3190984054006635
HP502,H,0,5,hHP502,P,0.08209744204863381,5.3,NA,0.14165051706302684,0.2814124594381855,0.03846628082779614,0.5363047090669755,0.2090917978585594,0.3867729750960118,0.12014431184206321,NaN,0.058268908123975824,-0.05505977718302731,0.19078357579261854
HP502,P,0,5,pHP502,H,0.2204485740326699,13.8,NA,0.35254270665382204,0.7683706017975328,0.1823215567939546,0.34228620648663277,0.5205344378929517,0.39465419200394874,0.5452270504833231,0.40546510810816455,0.2177234838448707,0.292524696927569,0.402165004099277
HP503,H,0,5,hHP503,P,0.11285846394275177,5.6,NA,0.1967102942460543,0.3364722366212129,0.09352605801082355,0.5913644862500028,0.2641515750415867,0.4418327522790391,0.1752040890250906,NaN,0.11332868530700307,0,0.24584335297564588
HP503,P,0,5,pHP503,H,0.22396993365350693,13.4,NA,0.3231288214475287,0.7389567165912395,0.15290767158766125,0.3128723212803394,0.49112055268665833,0.3652403067976553,0.5158131652770298,0.3760512229018712,0.18830959863857732,0.2631108117212755,0.3727511188929836
HP504,H,0,5,hHP504,P,0.09174614688502507,5.6,NA,0.1967102942460543,0.3364722366212129,0.09352605801082355,0.5913644862500028,0.2641515750415867,0.4418327522790391,0.1752040890250906,NaN,0.11332868530700307,0,0.24584335297564588
HP504,P,0,5,pHP504,H,0.22739480542702128,14.7,NA,0.4157216082753534,0.8315495034190643,0.2455004584154862,0.4054651081081642,0.5837133395144832,0.4578330936254802,0.6084059521048546,0.468644009729696,0.28090238546640217,0.3557035985491004,0.46534390572080847
HP505,H,0,5,hHP505,P,0.11091289937511284,6.1,NA,0.28223246768421634,0.4219944100593749,0.17904823144898546,0.6768866596881649,0.34967374847974886,0.5273549257172011,0.26072626246325264,NaN,0.19885085874516517,0.08552217343816193,0.3313655264138079
